name	x	y	z	size	material	hemisphere	type	region_desikan	region_destrieux	region_dkt	barista_parcel_index	barista_lobe_index
iEEG021	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG022	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG023	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG024	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG025	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG026	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG027	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG028	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG029	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG030	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG031	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG032	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG033	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG034	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG035	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG036	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG037	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG038	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG039	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG040	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG041	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG042	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG043	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG044	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG045	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG046	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG047	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG048	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG049	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG050	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG051	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG052	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG053	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG054	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG055	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG056	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG057	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG058	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG059	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG060	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG061	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG062	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG063	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG064	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG065	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG066	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG067	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG068	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG069	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG070	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG071	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG072	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG073	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG074	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG075	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG076	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG077	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG078	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG079	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG080	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG081	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG082	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG083	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG084	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG085	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG086	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG087	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG088	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG089	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG090	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG091	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG092	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG093	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG094	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG095	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG096	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG097	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG098	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG099	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG100	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG101	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG102	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG103	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG104	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG105	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG106	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG107	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG108	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG109	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG110	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG111	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG112	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG113	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG114	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG115	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG116	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG117	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG118	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG119	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG120	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG121	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG122	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG123	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG124	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG125	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG126	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG127	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG128	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG129	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG130	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG131	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG132	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG133	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG134	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG135	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG136	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG137	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG138	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG139	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG140	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG141	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG142	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG143	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG144	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG145	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG146	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG147	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG148	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG149	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG150	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG151	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG152	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG153	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG154	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
iEEG155	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
