name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
T1d11	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
T1d12	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2c1	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2c2	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	bad	n/a
P2c3	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	bad	n/a
P2c4	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2c5	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	bad	n/a
P2c6	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2c7	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2c8	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2c9	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2c10	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2b1	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2b2	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2b3	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2b4	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2b5	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2b6	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2b7	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2b8	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2d1	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2d2	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2d3	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2d4	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2d5	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2d6	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2d7	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2d8	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2d9	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2d10	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2d11	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2d12	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2d13	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2d14	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P1C1	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P1C2	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P1C3	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P1C4	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P1C5	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P1C6	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P1C7	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P1C8	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P1C9	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P1C10	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P1C11	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P1C12	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P1C13	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P1C14	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2e1	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2e2	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2e3	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2e4	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2e5	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2e6	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2e7	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
P2e8	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	good	n/a
DC10	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	bad	n/a
DC4	SEEG	µV	0.0	1024.0	StereoEEG	2048.0	bad	n/a
